GifID,GIF URL,VIEWS,RATING,ULD,ULM,ULY,ULT,TRD,TRM,TRY,TRT,TAGS
41gJu2eGxwLiwa9eee,https://giphy.com/gifs/hyperrpg-game-funny-41gJu2eGxwLiwa9eee,2641814,g,27,4,2018,00:55:48,30,6,2018,11:15:01,game|funny|reaction|excited|wow|reactions|live|test|scared|shocked|twitch|surprise|amazing|rpg|like|internet|online|nerd|geek|shock|silly|surprised|player|dnd|hyper rpg|hilarious|nerds|d&d|nerdy|geeky|geeks|hyperrpg|fear|data|nervous|hyper|stream|roleplaying|hyper_rpg|zoom|woah|role playing|afraid|amazed|rogue|improv|stressed|interweb|dungeon|anxious|concerned|inc|conspiracy|terrified|jacob|volunteer|roguelike|startled|medication|analyst|rogue like|incorporated|compliant|subject|roguelike01|tense|fearful|panicked|enhance|timid|craner|jacob craner|jacobcraner|GIF|Animated GIF
l3dj3gmtHI6WbmciQ,https://giphy.com/gifs/hyperrpg-reaction-cute-l3dj3gmtHI6WbmciQ,2619202,g,11,1,2018,07:35:42,1,1,2000,00:00:00,anime|cute|reaction|sexy|girl|meme|smile|star wars|hot|man|kawaii|memes|twitch|beautiful|wink|adorable|hyper rpg|handsome|hyperrpg|dating|flirt|date|yo|hyper_rpg|op|pencils and parsecs|winking|pnp|steal|pencilsandparsecs|eyelashes|charisma|charm|emma fyffe|emmafyffe|hawt|triumph|aroused|kylara|edge of empire|steal yo girl|flutter|bat eyelashes|critical success|disarming smile|steal yo man|GIF|Animated GIF
26u4m6DWqw4Zef38Y,https://giphy.com/gifs/hyperrpg-reaction-no-26u4m6DWqw4Zef38Y,2540587,g,12,11,2017,21:57:46,1,1,2000,00:00:00,reaction|no|nope|hyper rpg|hyperrpg|nah|don't|denied|no no|emma fyffe|emmafyffe|nono|kym canon|kymcanon|eren val|joe starr|joestarr187|deny|kylara fey|aio corvica|nanana|do not|na na na|no finger|GIF|Animated GIF
3ov9jE3YKszddL2ak0,https://giphy.com/gifs/hyperrpg-hyper-rpg-3ov9jE3YKszddL2ak0,2437109,g,14,9,2017,17:15:46,1,1,2000,00:00:00,omg|rpg|hyper rpg|hyperrpg|zac eubank|hrpg|doh|zaceubank|oh lord|good lord|i dont want to live on this planet anymore|lord help me|ceoverlord|GIF|Animated GIF
ZgRybtENG0pn9YhAXg,https://giphy.com/gifs/hyperrpg-game-friends-ZgRybtENG0pn9YhAXg,2405810,g,24,2,2018,22:48:22,3,3,2018,19:15:01,game|love|friends|youtube|heart|live|twitch|hug|rpg|action|internet|online|nerd|geek|dnd|hyper rpg|friendship|nerds|d&d|nerdy|geeky|geeks|emotion|hyperrpg|hyper|stream|emotions|roleplaying|hyper_rpg|role playing|check|luv|hugging|teamwork|muppets|interweb|puppets|actions|hart|cucumber|perception|chunk|wuv|perception check|felted friends|cucumberlives|felted|chunkerrific|GIF|Animated GIF
3o7WIMDD8oAvjTJH7W,https://giphy.com/gifs/hyperrpg-movie-3o7WIMDD8oAvjTJH7W,2364653,g,7,2,2018,17:03:05,24,2,2018,16:30:01,movie|star wars|star|hyperrpg|wars|donald|solo|emilia clarke|han solo|donald glover|childish gambino|kira|falcon|woody harrelson|woody|chewbacca|newton|han|emilia|clarke|beckett|childish|gambino|chewie|millennium falcon|lando|millennium|glover|hansolo|thandie newton|lando calrissian|millenium|alden ehrenreich|alden|han solo movie|harrelson|thandie|calrissian|qi'ra|ehrenreich|joonas|joonas suotamo|suotamo|hsh01|GIF|Animated GIF
3ohzUvO4oPgcEtg5aM,https://giphy.com/gifs/hyperrpg-star-wars-twitch-3ohzUvO4oPgcEtg5aM,2274191,g,3,11,2017,22:36:10,28,12,2017,15:45:01,love|reaction|star wars|kiss|twitch|rpg|hyper rpg|hyperrpg|kisses|nose|pencils and parsecs|pencilsandparsecs|edge of the empire|hector navarro|porg|hectorisfunny|huuurgh|porgs|porgnation|porg nation|GIF|Animated GIF
d3erL92Tsoo3mjSw,https://giphy.com/gifs/hyperrpg-star-wars-yes-d3erL92Tsoo3mjSw,2267611,g,17,1,2018,23:48:21,1,1,2000,00:00:00,reaction|star wars|yes|reactions|twitch|good|okay|hyper rpg|hyperrpg|true|nod|agree|hyper_rpg|fine|si|yep|pencils and parsecs|pnp|yasss|yea|pencilsandparsecs|hector navarro|hectorisfunny|huuurgh|affirmative|edge of empire|mos def|concur|i know right|affirm|iknowright|inorite|GIF|Animated GIF
cRMGHjPRzDjuukA2Y9,https://giphy.com/gifs/hyperrpg-game-love-cRMGHjPRzDjuukA2Y9,2256866,g,16,4,2018,06:14:18,1,1,2000,00:00:00,game|love|cute|reaction|friends|horror|hot|what|reactions|heart|creepy|scary|confused|twitch|family|beautiful|rpg|adorable|nerd|geek|player|dnd|the|friend|spooky|hyper rpg|friendship|2|nerds|d&d|nerdy|handsome|geeky|geeks|hyperrpg|frustrated|dating|flirt|date|terror|hyper|secret|roleplaying|hyper_rpg|role playing|loving|wut|greetings|ten|on|luv|10|teamwork|affection|candles|two|town|frustration|confusion|hector|navarro|spoopy|secrets|dazed|fbi|hector navarro|volume|hart|charm|flustered|puzzled|agents|hectorisfunny|anthology|hawt|baffled|bewildered|turned|brah|aroused|10 candles|devotion|10candles|tencandles|affectionate|turned on|befuddled|partners|wuv|fluster|the town|markeia mccarty|mccarty|markeiamccarty|markeia|love & friendship|unrequited love|volume two|something i always wanted to tell you|GIF|Animated GIF
SIL0FJLU00pE0sikMU,https://giphy.com/gifs/hyperrpg-game-reaction-SIL0FJLU00pE0sikMU,2214449,g,28,2,2018,03:58:03,1,1,2000,00:00:00,game|reaction|star wars|sad|youtube|angry|reactions|live|star|mad|twitch|nope|rpg|a|action|internet|online|upset|head|nerd|geek|tired|player|big|and|empire|please|hyper rpg|sassy|it|nerds|d&d|nerdy|geeky|geeks|rage|emotion|hyperrpg|pain|wars|hyper|f|stream|emotions|not|fit|roleplaying|disappointed|hyper_rpg|throw|role playing|want|pissed|come on|deal|try|rebels|sass|do|again|disgusted|pencils and parsecs|shaking|interweb|do not want|hector|pnp|navarro|furious|rebellion|throwing|pencilsandparsecs|tantrum|edge of the empire|actions|scum|pencils|hector navarro|not impressed|try again|villainy|smugglers|parsecs|bitter|pnp01|offended|hectorisfunny|outraged|about|enraged|heated|huuurgh|irritable|pouting|bfd|not at all|negatory|nauh|shakes|big fing deal|throwin|not about it|GIF|Animated GIF
3osBL4XK2ymWURFHIA,https://giphy.com/gifs/hyperrpg-star-wars-twitch-3osBL4XK2ymWURFHIA,2203815,g,24,11,2017,22:42:46,2,12,2017,10:15:01,reaction|meme|star wars|excited|wow|reactions|confused|memes|shocked|twitch|ok|shock|surprised|hyper rpg|emotion|hyperrpg|nervous|oh no|emotions|woah|amazed|alright|pencils and parsecs|pnp|canon|pencilsandparsecs|kym canon|edge of empire|kymcanon|aio|aio corvica|kym|corvica|everything is fine|GIF|Animated GIF
41xilKmA8d26IVHpdV,https://giphy.com/gifs/hyperrpg-game-reaction-41xilKmA8d26IVHpdV,2184092,g,1,5,2018,22:16:31,1,1,2000,00:00:00,game|reaction|reactions|live|twitch|cosplay|rpg|internet|online|power|nerd|geek|react|and|dnd|lost|go|it|nerds|d&d|nerdy|geeky|geeks|hyperrpg|out|worried|costume|paper|point|alpha|hyper|dice|stream|tabletop|not|roll|die|roleplaying|power rangers|pointing|rolling|role playing|master|force|him|morph|freak|gm|dm|streaming|embarrassed|dont|pen|interweb|rangers|trust|dungeon|lose|zac|freak out|he|worry|be|freaking out|rita|morphing|ranger|cant|dungeon master|saban|ashamed|flustered|lim|go go|hyperforce|hyper force|eubank|freakin|freaking|zaceubank|roleplayer|arentweclever|fluster|dungeonmaster|pen and paper|lose it|sabans|gamemaster|saban's|lost it|cannot|malika lim|freakin out|malika|hello_malika|rita repulsa|hellomalika|trustworthy|trusted|repulsa|dont trust him|he cannot be trusted|not trustworthy|he cant be trusted|GIF|Animated GIF
ukf9FKW0Rdm0NKufYL,https://giphy.com/gifs/hyperrpg-game-animation-ukf9FKW0Rdm0NKufYL,2149469,g,22,5,2018,22:44:37,1,1,2000,00:00:00,game|animation|anime|reaction|sad|angry|reactions|mrw|kawaii|crying|mad|twitch|nope|1|rpg|cry|upset|nerd|geek|explosion|scream|big|dnd|please|gross|hyper rpg|nerds|d&d|nerdy|my|geeky|geeks|rage|one|hyperrpg|hero|hate|screaming|hyper|f|depressed|not|roleplaying|disappointed|hyper_rpg|yelling|role playing|my hero academia|heroes|pro|want|pissed|otaku|come on|deal|try|do|yell|again|disgusted|disgust|do not want|eww|fury|academia|furious|ceo|zac|dislike|heartbroken|overlord|repeat|not impressed|try again|mha|bitter|impossible|funimation|offended|howl|zac eubank|weeb|disappoint|outraged|eubank|enraged|heated|bakugo|kacchan|irritable|zaceubank|bfd|arentweclever|not at all|quirk|negatory|nauh|ceo overlord|ceooverlord|oversnort|ua|katsuki bakugo|screech|katsuki|big fing deal|shriek|wail|wailing|shrieking|viz media|boku no hiro akademia|pro hero|mharpg|myheroacademiarpg|crit fail|bad rolls|worst rolls|statistically impossible|terrible rolls|GIF|Animated GIF
xT1TTE5qemcUG8XLEI,https://giphy.com/gifs/hyperrpg-reaction-happy-xT1TTE5qemcUG8XLEI,2133746,g,1,11,2017,02:23:36,19,11,2017,20:00:01,happy|reaction|weird|rpg|comics|hyper rpg|eye roll|hyperrpg|pleasure|pleased|vanquished|valiant|inappropriate|jonny cruz|giggity|jonnycruzzz|jay goldstone|GIF|Animated GIF
l378iTKI8QUjQlRks,https://giphy.com/gifs/hyperrpg-reaction-no-l378iTKI8QUjQlRks,2132375,g,31,10,2017,19:50:51,1,1,2000,00:00:00,reaction|no|nope|rpg|comics|hyper rpg|hyperrpg|pass|do not want|dot|amy dallen|vanquished|valiant|nono|enthusiamy|GIF|Animated GIF
6CBMidODPz64mNUR9t,https://giphy.com/gifs/hyperrpg-good-job-well-done-6CBMidODPz64mNUR9t,2120477,g,31,7,2018,04:59:55,14,8,2018,16:30:01,game|happy|reaction|excited|reactions|mrw|shocked|twitch|rpg|good|awesome|yay|nerd|geek|joy|dnd|clapping|clap|evil|great|applause|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|job|done|cheer|hyper|good job|well|cheering|roleplaying|hyper_rpg|content|congratulations|role playing|greetings|snap|banner|congrats|greeting|well done|shocking|praise|fantastic|amused|cheerful|joyful|impressive|saga|excellent|delighted|entertained|versus|trisha|applaud|blessing|standing ovation|snaps|trisha hershberger|snapping|caravan|ovation|stoic|hershberger|thatgrltrish|banner saga|bannersaga|stoic studio|versus evil|bannersagarpg|grats|isgerd|GIF|Animated GIF
82GkVnwuWrISnbEN1k,https://giphy.com/gifs/hyperrpg-game-82GkVnwuWrISnbEN1k,2112291,g,25,2,2018,20:30:49,1,1,2000,00:00:00,game|love|cute|happy|reaction|meme|smile|kiss|excited|reactions|pokemon|heart|twitch|rpg|like|action|adorable|nerd|geek|joy|dnd|smiling|kissing|hyper rpg|pet|nerds|d&d|nerdy|geeky|geeks|emotion|hyperrpg|drive|data|hyper|emotions|catch|roleplaying|hyper_rpg|joe|role playing|smooch|rogue|cuddle|caught|amused|dungeon|inc|joyful|conspiracy|volunteer|roguelike|actions|hart|pat|medication|cuddling|petting|cuddly|analyst|rogue like|incorporated|paranoia|compliant|hyper drive|hyperdrive|bazooka|bidoof|bazooka joe|pocket monster|GIF|Animated GIF
555uHQjL3zlapzorKh,https://giphy.com/stickers/hyperrpg-sad-555uHQjL3zlapzorKh,2096055,g,15,4,2018,08:02:21,1,1,2000,00:00:00,transparent|sad|sticker|rpg|hyperrpg|shake|facepalm|hyper|disappointed|zac|overlord|disappoint|eubank|zaceubank|snugglelord|GIF|Animated GIF
26n7b9zLgUoSb4k7K,https://giphy.com/gifs/hyperrpg-26n7b9zLgUoSb4k7K,2046725,g,23,9,2017,07:29:41,1,1,2000,00:00:00,star wars|friends|team|friend|hyper rpg|friendship|goodbye|hyperrpg|4|teamwork|four|pencils and parsecs|canon|pencilsandparsecs|erica|kym canon|kymcanon|aio|kym|corvica|yojimbo|vergo|erica lindbeck|ericalindbeck|lindbeck|GIF|Animated GIF
2sdJbXRyBSbDH33vmb,https://giphy.com/gifs/hyperrpg-game-reaction-2sdJbXRyBSbDH33vmb,2044545,g,25,2,2018,06:39:53,1,1,2000,00:00:00,game|reaction|angry|cool|reactions|water|omg|shocked|twitch|winter|rpg|action|nerd|geek|oh|dnd|ice|kick|hyper rpg|nerds|d&d|nerdy|my|geeky|geeks|emotion|dunk|anger|hyperrpg|hate|cold|matt|frozen|drive|hyper|troll|emotions|swim|roleplaying|hyper_rpg|splash|role playing|tank|anniversary|wet|gm|intense|omfg|ow|game master|cameron|furious|villain|zac|rice|actions|kicking|trolling|freezing|bitter|dungeon master|irritated|zac eubank|eubank|hyper drive|enraged|hyperdrive|ohhh|icy|frosty|zaceubank|arentweclever|shyguyexpress|heel|hatred|matt acevedo|chilly|dunking|acevedo|zomg|betrayed|cameron rice|jurassicalien|brisk|sullen|chilled|Bleak|owww|dunk tank|froze|splish|frigid|resentful|wintry|GIF|Animated GIF
xT0xeuoLpvF2bhmcV2,https://giphy.com/gifs/hyperrpg-dance-xT0xeuoLpvF2bhmcV2,2035528,g,11,11,2017,04:53:38,21,11,2017,02:30:01,dance|music|happy|reaction|dancing|party|yeah|hyper rpg|hyperrpg|moves|partying|yoshi sudarso|peter sudarso|petersadrian|shuriken|yoshi_sudarso|ninninger|sub dance|shuriken sentai ninninger|GIF|Animated GIF
E07w0omb9hyaM7upGR,https://giphy.com/gifs/hyperrpg-game-funny-E07w0omb9hyaM7upGR,2031381,g,10,4,2018,05:23:11,1,1,2000,00:00:00,game|funny|reaction|comedy|no|reactions|live|twitch|nope|rpg|action|internet|online|power|nerd|geek|silly|react|big|and|dnd|go|spoilers|actor|hilarious|nerds|d&d|nerdy|geeky|geeks|emotion|hyperrpg|battle|paper|actress|over|hyper|dice|stream|tabletop|kaiju|no way|emotions|cover|roll|die|roleplaying|power rangers|never|rolling|role playing|force|morph|streaming|spoiler|pen|interweb|rangers|do not want|voice|ears|actions|negative|ear|ranger|cristina|saban|go go|lalala|hyperforce|hyper force|oke|leigh|not listening|absolutely not|nix|roleplayer|not at all|pen and paper|negatory|nauh|sabans|black ranger|vee|saban's|voiceover|vesper|vo|vasquez|cristina vee|voice over|can't hear you|cant hear you|cristinavee|cover ears|cannot hear you|finger in ears|GIF|Animated GIF
3ov9k5bxbd8khEgL9S,https://giphy.com/gifs/hyperrpg-reaction-no-3ov9k5bxbd8khEgL9S,2013264,g,31,10,2017,20:00:15,1,1,2000,00:00:00,reaction|no|nope|rpg|comics|hyper rpg|hyperrpg|no way|get out|nooo|no no|vanquished|valiant|dani fernandez|msdanifernandez|won't|nora castillo|will not|GIF|Animated GIF
l1KddbwzMGgh5fDry,https://giphy.com/gifs/hyperrpg-twitch-l1KddbwzMGgh5fDry,2001319,g,22,11,2017,01:01:48,30,11,2017,11:00:01,reaction|twitch|rpg|wink|dnd|hyper rpg|hyperrpg|flirt|power rangers|chloe|saban|charm|how you doin|hyperforce|hyper force|pink ranger|how you doing|strawburry17|meghan camarena|raise eyebrow|GIF|Animated GIF
93j3sCW9ut5oC9RXr5,https://giphy.com/gifs/hyperrpg-game-reaction-93j3sCW9ut5oC9RXr5,1952885,g,5,6,2018,05:02:58,6,6,2018,04:30:01,game|reaction|meme|angry|reactions|beer|mrw|mad|memes|twitch|nope|rpg|drunk|upset|nerd|geek|team|big|dnd|please|gross|whatever|hyper rpg|sassy|alcohol|nerds|d&d|nerdy|geeky|geeks|rage|hyperrpg|hate|hyper|f|not|roleplaying|disappointed|hyper_rpg|role playing|want|attitude|pissed|come on|deal|try|sass|do|again|disgusted|disgust|booze|do not want|eww|fury|furious|cheeky|trivia|roman|shiba|dislike|repeat|not impressed|try again|bitter|offended|groaning|hops|disappoint|outraged|onesie|enraged|heated|kigurumi|irritable|bfd|groan|not at all|negatory|tude|nauh|whatevs|trivial|big fing deal|triviahops|whateva|teamshiba|team shiba|mandie|mandie roman|yeah whatever|geekyglamorous|GIF|Animated GIF
3tKhKA5TtECPl91C72,https://giphy.com/gifs/hyperrpg-game-reaction-3tKhKA5TtECPl91C72,1952524,g,30,3,2018,05:16:14,2,4,2018,10:30:01,game|reaction|reactions|live|test|shocked|twitch|surprise|rpg|like|internet|online|nerd|me|geek|celebrity|shock|surprised|player|dnd|you|gross|hyper rpg|sassy|nerds|d&d|nerdy|geeky|geeks|emotion|hyperrpg|famous|data|hyper|jessica|stream|emotions|roleplaying|hyper_rpg|role playing|attitude|know|sass|excuse me|embarrassed|rogue|dont|disgusted|improv|disgust|interweb|dungeon|inc|conspiracy|cheeky|don't|volunteer|dislike|roguelike|offended|medication|ashamed|flustered|analyst|rogue like|incorporated|compliant|excuse|subject|roguelike01|verdi|tude|jessica lynn verdi|jessicaverdi|appalled|you don't know me|offend|you dont know me|do you know me|GIF|Animated GIF
iXUG1twgnB9oTDNNvP,https://giphy.com/gifs/hyperrpg-game-reaction-iXUG1twgnB9oTDNNvP,1942658,g,1,6,2018,02:07:17,12,6,2018,20:45:01,game|tv|cute|reaction|television|reactions|doctor who|drink|twitch|bbc|rpg|drunk|adorable|drinking|nerd|geek|hand|dnd|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|doctor|hyper|roleplaying|hyper_rpg|british|dr|pose|awww|role playing|who|dr who|doctorwho|tipsy|markeia mccarty|mccarty|markeiamccarty|markeia|amirite|you know what i mean|am i right|amiright|doctorwhorpg|hand signal|bit of a|GIF|Animated GIF
42xJ9ZzuiX9vMk6xYx,https://giphy.com/gifs/hyperrpg-game-reaction-42xJ9ZzuiX9vMk6xYx,1905682,g,23,2,2018,03:41:47,1,1,1970,00:00:00,game|reaction|no|reactions|live|test|twitch|nope|rpg|like|internet|online|head|nerd|geek|player|dnd|hyper rpg|nerds|d&d|nerdy|geeky|geeks|emotion|hyperrpg|real|data|hyper|stream|depressed|no way|emotions|nah|roleplaying|hyper_rpg|never|role playing|to|rogue|improv|interweb|kara|dungeon|inc|too|faint|conspiracy|volunteer|roguelike|heartbroken|negative|bitter|medication|fainting|analyst|rogue like|incorporated|compliant|subject|melancholy|absolutely not|nix|somber|not at all|shakes|dismal|too real|corvus|karacorvus|kara corvus|mournful|GIF|Animated GIF
3ohs7NuHL3gjbe2uGI,https://giphy.com/gifs/hyperrpg-twitch-hyper-rpg-3ohs7NuHL3gjbe2uGI,1902627,g,14,12,2017,00:48:06,1,1,2000,00:00:00,reaction|reactions|mrw|twitch|rpg|thank you|you|thanks|hyper rpg|hyperrpg|good job|hyper_rpg|greetings|appreciation|greeting|praise|karen|thank|gratitude|vanquished|valiant|appreciate|way to go|danielle radford|danielleradford|i appreciate you|GIF|Animated GIF
8YBilKpjTM22rvVd8c,https://giphy.com/gifs/hyperrpg-game-reaction-8YBilKpjTM22rvVd8c,1895237,pg,11,3,2018,19:54:22,17,3,2018,02:30:01,game|reaction|meme|horror|wtf|angry|what|reactions|beer|creepy|scary|mad|scared|drink|confused|memes|twitch|1|rpg|drunk|upset|drinking|nerd|geek|monday|wine|player|dnd|gross|spooky|hyper rpg|alcohol|nerds|d&d|nerdy|geeky|geeks|rage|emotion|one|hyperrpg|hate|frustrated|fear|nervous|terror|hyper|depressed|emotions|not|roleplaying|hyper_rpg|role playing|want|wut|pissed|come on|ten|try|vodka|woods|do|10|afraid|again|disgusted|candles|stressed|disgust|do not want|confusion|anxious|concerned|that|furious|spoopy|dazed|terrified|dislike|repeat|volume|try again|bitter|wait what|scotch|offended|flustered|puzzled|groaning|anthology|beverage|baffled|outraged|bewildered|tense|fearful|enraged|heated|10 candles|10candles|tencandles|panicked|befuddled|tipsy|irritable|groan|timid|fluster|markeia mccarty|mccarty|markeiamccarty|markeia|the woods|repeat that|GIF|Animated GIF
1kJxwtSN0X7sWZNMW6,https://giphy.com/gifs/hyperrpg-game-1kJxwtSN0X7sWZNMW6,1866426,g,28,2,2018,04:37:35,1,1,2000,00:00:00,game|happy|reaction|meme|smile|yes|youtube|excited|reactions|live|celebration|memes|shocked|twitch|boy|celebrate|rpg|good|action|internet|awesome|online|power|nerd|okay|geek|react|joy|big|and|dnd|youtuber|smiling|cheers|clapping|clap|great|pride|go|applause|nerds|d&d|nerdy|geeky|geeks|yas|emotion|hyperrpg|battle|paper|job|cheer|hyper|dice|stream|tabletop|kaiju|good job|true|nod|agree|roll|die|roleplaying|content|proud|power rangers|rolling|role playing|fine|force|si|yep|morph|streaming|ya|confident|pen|chloe|interweb|grin|rangers|shocking|boi|praise|fantastic|standing|amused|meghan|cheerful|yasss|joyful|confidence|impressive|yea|mecha|actions|agreed|delighted|entertained|morphing|ranger|grinning|saban|mech|kudos|go go|hyperforce|hyper force|standing ovation|affirmative|roleplayer|megazord|pen and paper|pink ranger|huzzah|ovation|sabans|zordon|saban's|zord|zords|concur|thunderzord|strawburry17|yeah boy|acclaim|meghan camarena|ashford|camarena|chloe ashford|ya boi|GIF|Animated GIF
55o2qBKgNKvaEP8Pmu,https://giphy.com/gifs/hyperrpg-game-love-55o2qBKgNKvaEP8Pmu,1861929,g,24,4,2018,05:24:36,1,1,2000,00:00:00,game|love|reaction|kiss|excited|wow|reactions|heart|live|shocked|twitch|rpg|good|like|internet|awesome|online|power|nerd|geek|react|and|dnd|thank you|you|thanks|great|kissing|go|nerds|d&d|nerdy|geeky|geeks|hyperrpg|paper|job|hyper|dice|stream|tabletop|good job|roll|die|roleplaying|power rangers|woah|rolling|role playing|loving|master|force|greetings|appreciation|luv|greeting|gm|dm|streaming|affection|pen|interweb|rangers|shocking|praise|fantastic|dungeon|game master|impressive|ceo|zac|thank|blow kiss|overlord|ranger|hart|dungeon master|saban|gratitude|lim|go go|hyperforce|hyper force|zac eubank|eubank|appreciate|devotion|affectionate|wuv|zaceubank|roleplayer|arentweclever|dungeonmaster|pen and paper|ceo overlord|ceooverlord|oversnort|sabans|gamemaster|malika lim|malika|hello_malika|hellomalika|you're awesome|youre awesome|GIF|Animated GIF
3ov9jTKIzUClTb8EU0,https://giphy.com/gifs/hyperrpg-reaction-coffee-3ov9jTKIzUClTb8EU0,1846081,g,21,9,2017,02:35:13,25,9,2017,14:30:01,reaction|coffee|yeah|drink|rpg|wink|good|drinking|comics|up|thumbs up|go|hyper rpg|hyperrpg|way|job|done|good job|well|to|gm|well done|game master|thumbs|approve|vanquished|zac eubank|valiant|zaceubank|arentweclever|GIF|Animated GIF
xUOxf6H8cEpPo9qLKw,https://giphy.com/gifs/hyperrpg-reaction-no-xUOxf6H8cEpPo9qLKw,1838055,g,5,11,2017,01:15:59,1,1,2000,00:00:00,reaction|no|nope|rpg|hyper rpg|hyperrpg|facepalm|pencils and parsecs|pnp|pencilsandparsecs|edge of the empire|despair|no no|emma fyffe|emmafyffe|nono|kylara fey|star wars rpg|don't want|GIF|Animated GIF
1QeEP2qEGI8f6XgaPK,https://giphy.com/gifs/hyperrpg-game-love-1QeEP2qEGI8f6XgaPK,1837794,g,11,5,2018,02:07:56,1,1,2000,00:00:00,game|love|music|reaction|friends|reactions|heart|live|hello|test|hi|twitch|family|bye|rpg|like|wave|internet|online|hey|head|nerd|geek|player|dnd|friend|camera|hyper rpg|friendship|nerds|d&d|nerdy|sing|goodbye|geeky|geeks|hyperrpg|good morning|data|piano|hyper|waving|stream|hola|mike|roleplaying|hyper_rpg|bro|emma|role playing|sisters|loving|brothers|bros|keyboard|greetings|luv|sup|greeting|kelly|gm|musician|good night|teamwork|rogue|affection|improv|interweb|dungeon|game master|inc|cameron|conspiracy|adios|see ya|later|rice|volunteer|roguelike|ciao|hart|dungeon master|medication|emma fyffe|analyst|rogue like|incorporated|howdy|emmafyffe|compliant|subject|roguelike01|brah|devotion|greet|affectionate|fyffe|wuv|branson|laters|cameron rice|jurassicalien|nugent|kellynugee|love & friendship|mrpianopants|branson nejame|nejame|sista|ginn|mike ginn|kelly nugent|mikeginn|sistas|laterz|im on tv|im on television|GIF|Animated GIF
3o7aD8RpMDWlIrw0U0,https://giphy.com/gifs/hyperrpg-sexy-smile-3o7aD8RpMDWlIrw0U0,1821239,g,13,9,2017,00:25:07,1,1,2000,00:00:00,sexy|smile|hello|hi|hey|player|hyper rpg|scott|turn|hello there|scott porter|how you doing|indomitable|heroclix|hitter|wizkids|how you doin'|scottporter|GIF|Animated GIF
SGCHxZKMe60qTGsE5v,https://giphy.com/gifs/hyperrpg-game-love-SGCHxZKMe60qTGsE5v,1804723,g,27,2,2018,04:50:52,1,1,2000,00:00:00,game|love|cute|happy|reaction|girl|friends|yes|youtube|excited|live|twitch|rpg|good|action|adorable|internet|online|power|nerd|okay|geek|react|joy|big|and|dnd|youtuber|smiling|friend|go|friendship|nerds|d&d|nerdy|geeky|geeks|yas|emotion|hyperrpg|girlfriend|battle|paper|hyper|dice|stream|tabletop|kaiju|true|emotions|nod|agree|roll|die|roleplaying|content|power rangers|rolling|awww|role playing|fine|force|gf|enjoy|si|yep|gossip|morph|streaming|pen|chloe|interweb|rangers|amused|meghan|cheerful|yasss|joyful|yea|mecha|actions|agreed|delighted|entertained|morphing|ranger|gurl|saban|mech|go go|hyperforce|hyper force|affirmative|roleplayer|rumor|megazord|pen and paper|pink ranger|sabans|zordon|saban's|zord|zords|concur|thunderzord|strawburry17|grl|meghan camarena|ashford|camarena|chloe ashford|GIF|Animated GIF
